CODE;ENGLISH;FRENCH;GERMAN;POLISH;SPANISH;ITALIAN;SWEDISH;CZECH;HUNGARIAN;DUTCH;PORTUGUESE;RUSSIAN;FINNISH;x
rename_RUS_349_desc;Un'altra serie di mappe è stata resa obsoleta.;;;;;;;;;;;;;x
rename_RUS_349_title;Ribattezza l'Estonia!;;;;;;;;;;;;;x
rename_RUS_351_desc;Un'altra serie di mappe è stata resa obsoleta.;;;;;;;;;;;;;x
rename_RUS_351_title;Ribattezza la Livonia del Nord!;;;;;;;;;;;;;x
rename_RUS_354_desc;Un'altra serie di mappe è stata resa obsoleta.;;;;;;;;;;;;;x
rename_RUS_354_title;Ribattezza la Livonia del Sud!;;;;;;;;;;;;;x
rename_RUS_356_desc;Un'altra serie di mappe è stata resa obsoleta.;;;;;;;;;;;;;x
rename_RUS_356_title;Ribattezza Vitebsk!;;;;;;;;;;;;;x
rename_RUS_1005_desc;Un'altra serie di mappe è stata resa obsoleta.;;;;;;;;;;;;;x
rename_RUS_1005_title;Ribattezza Pskov!;;;;;;;;;;;;;x
rename_RUS_357_desc;Un'altra serie di mappe è stata resa obsoleta.;;;;;;;;;;;;;x
rename_RUS_357_title;Ribattezza la Curlandia!;;;;;;;;;;;;;x
rename_RUS_360_desc;Un'altra serie di mappe è stata resa obsoleta.;;;;;;;;;;;;;x
rename_RUS_360_title;Ribattezza Vilnius!;;;;;;;;;;;;;x
rename_RUS_361_desc;Un'altra serie di mappe è stata resa obsoleta.;;;;;;;;;;;;;x
rename_RUS_361_title;Ribattezza la Lituania!;;;;;;;;;;;;;x
rename_RUS_984_desc;Un'altra serie di mappe è stata resa obsoleta.;;;;;;;;;;;;;x
rename_RUS_984_title;Ribattezza la Carelia!;;;;;;;;;;;;;x
rename_RUS_336_desc;Un'altra serie di mappe è stata resa obsoleta.;;;;;;;;;;;;;x
rename_RUS_336_title;Ribattezza l'Ostrobothnia!;;;;;;;;;;;;;x
rename_RUS_339_desc;Un'altra serie di mappe è stata resa obsoleta.;;;;;;;;;;;;;x
rename_RUS_339_title;Ribattezza la Finlandia Orientale!;;;;;;;;;;;;;x
rename_RUS_343_desc;Un'altra serie di mappe è stata resa obsoleta.;;;;;;;;;;;;;x
rename_RUS_343_title;Ribattezza la Finlandia Occidentale!;;;;;;;;;;;;;x
rename_RUS_994_desc;Un'altra serie di mappe è stata resa obsoleta.;;;;;;;;;;;;;x
rename_RUS_994_title;Ribattezza l'Ingria!;;;;;;;;;;;;;x
rename_AUS_662_desc;Un'altra serie di mappe è stata resa obsoleta.;;;;;;;;;;;;;x
rename_AUS_662_title;Ribattezza la Galizia dell'Est!;;;;;;;;;;;;;x
rename_AUS_702_desc;Un'altra serie di mappe è stata resa obsoleta.;;;;;;;;;;;;;x
rename_AUS_702_title;Ribattezza la Galizia dell'Ovest!;;;;;;;;;;;;;x
rename_RUS_706_desc;Un'altra serie di mappe è stata resa obsoleta.;;;;;;;;;;;;;x
rename_RUS_706_title;Ribattezza la Masovia!;;;;;;;;;;;;;x
rename_RUS_708_desc;Un'altra serie di mappe è stata resa obsoleta.;;;;;;;;;;;;;x
rename_RUS_708_title;Ribattezza Plotsk!;;;;;;;;;;;;;x
rename_RUS_715_desc;Un'altra serie di mappe è stata resa obsoleta.;;;;;;;;;;;;;x
