CODE;ENGLISH;FRENCH;GERMAN;POLISH;SPANISH;ITALIAN;SWEDISH;CZECH;HUNGARIAN;DUTCH;PORTUGUESE;RUSSIAN;FINNISH;x
ABANDON_GAME;Abbandona la partita;Abandonner la partie;;;;;;;;;;;;x
accept;Accetta;Confirmer;;;;;;;;;;;;x
ACT_NO_SELF;Non possiamo negoziare con noi stessi.;Nous ne pouvons pas négocier avec nous-mêmes.;;;;;;;;;;;;x
ACT_WARDESC;Dichiarare guerra permetterà alle nostre truppe di attaccare le loro e ci permetterà di entrare nel loro territorio. La guerra continuerà finché una delle due parti non si arrenderà.;Une déclaration de guerre permettra à nos troupes d'attaquer les leurs et d'entrer dans leur pays. La guerre se poursuivra jusqu'à la capitulation d'une des parties.;;;;;;;;;;;;x
ACTIVATE_GOODS;Attiva: ;Activer :;;;;;;;;;;;;x
ACTIVATE_TECH_EFFECT;Attiva la tecnologia: §Y$NAME$§W;Activer la technologie §Y$NAME$§W;;;;;;;;;;;;x
ACTUAL_BOUGHT;Realmente acquistato: $VAL$;Achats réels : $VAL$;;;;;;;;;;;;x
ADAPTING_HISTORY;Adattamento della Storia…;Adaptation de l'Histoire…;;;;;;;;;;;;x
ADD_ACCEPTED_CULTURE;§Y$CULTURE$§W aggiunta come cultura accettata.\n;§Y$CULTURE$§W ajouté(e) en tant que culture acceptée.\n;;;;;;;;;;;;x
ADD_BUILDING;Ottieni §Y$NAME$§W a §Y$WHERE$§W.\n;Obtention de §Y$NAME$§W à §Y$WHERE$§W.\n;;;;;;;;;;;;x
ADD_BUILDING_EFFECT;Ottieni §Y$BUILDING$§W di livello §Y$VALUE$§W a §Y$PROVINCE$§W.\n;Gain d'un bâtiment §Y$BUILDING$§W de niveau §Y$VALUE$§W en §Y$PROVINCE$§W.\n;;;;;;;;;;;;x
ADD_CRIME;Ottieni §Y$NAME$§W.\n;Obtention de §Y$NAME$§W.\n;;;;;;;;;;;;x
ADD_CRUDE_OIL_EFFECT;Ottieni §G$VALUE$§W di petrolio greggio§W.\n;Gain de §G$VALUE$§W en pétrole brut§W.\n;;;;;;;;;;;;x
ADD_DISSENT_EFFECT;Ottieni §R$VALUE$§W di dissenso§W.\n;Augmentation de §R$VALUE$§W de dissidence§W.\n;;;;;;;;;;;;x
ADD_ENERGY_EFFECT;Ottieni §G$VALUE$§W d'energia§W.\n;Gain de §G$VALUE$§W en énergie§W.\n;;;;;;;;;;;;x
ADD_METAL_EFFECT;Ottieni §G$VALUE$§W di metallo§W.\n;Gain de §G$VALUE$§W en métaux§W.\n;;;;;;;;;;;;x
ADD_MONEY_EFFECT;Ottieni §G$VALUE$§W¤§W.\n;Gain de §G$VALUE$§W¤§W.\n;;;;;;;;;;;;x
ADD_NEUTRALITY_EFFECT;§Y$COUNTRY$§W ottiene §R$VALUE$§W in neutralità§W.\n;La neutralité de §Y$COUNTRY$§W augmente de §R$VALUE$§W§W.\n;;;;;;;;;;;;x
ADD_ORGANISATION_POPULARITY_EFFECT;§Y$IDEOLOGY$§W ottiene §G$ORGANISATION$§W in organizzazione e §G$POPULARITY$§W in popolarità§W.\n;L'idéologie §Y$IDEOLOGY$§W procure un gain de §G$ORGANISATION$§W en organisation et de §G$POPULARITY$§W en popularité§W.\n;;;;;;;;;;;;x
ADD_PROVINCE_CRUDE_OIL_EFFECT;Ottieni §G$VALUE$§W di petrolio greggio a §Y$PROVINCE$§W.\n;Gain de §G$VALUE$§W en pétrole but en §Y$PROVINCE$§W.\n;;;;;;;;;;;;x
ADD_PROVINCE_ENERGY_EFFECT;Ottieni §G$VALUE$§W di energia a §Y$PROVINCE$§W.\n;Gain de §G$VALUE$§W en énergie en §Y$PROVINCE$§W.\n;;;;;;;;;;;;x
